Program,Task Code,Task Name,Task Type,Contract,Parent WBS,Current Planned Start,Current Planned Completed,Current Planned Duration (Days),Actual Start,Actual Completed,Actual Duration (Days),Delay (Days),Overrun (Days),Overrun (%),Current Early Start,Current Early End,Current Late Start,Current Late End,Predecessors,Successors
821_RMP_B_R3_May15MP,821012740,"Top heading drill & blast exc w temp support (Ch0+120 to 0+200)",TT_Task,,"Excavation - Drill and Blast (Alternative Alignment)",01-Apr-2011,20-Apr-2011,19,01-Apr-2011,16-May-2011,45,0,26,136.84,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,3
821_RMP_B_R3_May15MP,821015480,"Bottom bench drill & blast exc w temp support (Ch0+050.1 to 0+100)",TT_Task,,"Excavation - Drill and Blast (Alternative Alignment)",26-Apr-2011,04-May-2011,8,26-Apr-2011,07-May-2011,11,0,3,37.50,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821013270,"Bottom bench drill & blast exc w temp support (Ch0+100 to 0+150)",TT_Task,,"Excavation - Drill and Blast (Alternative Alignment)",07-May-2011,19-May-2011,12,07-May-2011,05-Sep-2011,121,0,109,908.33,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821013280,"Top heading drill & blast exc w temp support (Ch0+200 to 0+250)",TT_Task,,"Excavation - Drill and Blast (Alternative Alignment)",16-May-2011,26-May-2011,10,16-May-2011,28-May-2011,12,0,2,20.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,0
821_RMP_B_R3_May15MP,821013300,"Bottom bench drill & blast exc w temp support (Ch0+150 to 0+200)",TT_Task,,"Excavation - Drill and Blast (Alternative Alignment)",05-Sep-2011,08-Sep-2011,3,05-Sep-2011,09-Sep-2011,4,0,1,33.33,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821013290,"Top heading drill & blast exc w temp support (Ch0+250 to 0+300)",TT_Task,,"Excavation - Drill and Blast (Alternative Alignment)",27-May-2011,08-Jun-2011,12,28-May-2011,11-Jun-2011,14,1,2,16.67,31-May-2015,31-May-2015,10-May-2016,10-May-2016,0,1
821_RMP_B_R3_May15MP,821017250,"South Partition wall closing (Ch134644.7 - 134670.7)",TT_Task,,"Adit - By-Pass",08-Aug-2014,21-Aug-2014,13,08-Aug-2014,30-Aug-2014,22,0,9,69.23,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821016324,"Reinstatement of temporary by-pass tunnel (South)",TT_Task,,"Adit - By-Pass",23-Jun-2014,07-Jul-2014,14,23-Jun-2014,07-Aug-2014,45,0,31,221.43,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821017410,"North Partition wall closing (Ch134644.7 - 134578.8)",TT_Task,,"Adit - By-Pass",10-Feb-2014,22-Feb-2014,12,10-Feb-2014,01-Mar-2014,19,0,7,58.33,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,2
821_RMP_B_R3_May15MP,821016314,"Reinstatement of temporary by-pass tunnel (North)",TT_Task,,"Adit - By-Pass",22-May-2013,10-Jun-2013,19,22-May-2013,30-Jan-2014,253,0,234,1231.58,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821012310,"Construction of Plant Room & Deg 1 Work",TT_Task,,"Kwai Chung Vehicular Access Adit - All Rooms",02-Dec-2013,15-Jan-2014,44,02-Dec-2013,23-Jan-2014,52,0,8,18.18,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,2
821_RMP_B_R3_May15MP,821012330,"Completion of Deg 2 Work of All rooms",TT_Task,,"Kwai Chung Vehicular Access Adit - All Rooms",24-Feb-2014,07-Apr-2014,42,24-Feb-2014,29-Mar-2014,33,0,-9,-21.43,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,1
821_RMP_B_R3_May15MP,821012340,"Completion of Deg 3 Work of All rooms",TT_Task,,"Kwai Chung Vehicular Access Adit - All Rooms",14-Apr-2014,28-Apr-2014,14,14-Apr-2014,26-Apr-2014,12,0,-2,-14.29,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,2
821_RMP_B_R3_May15MP,821016520,"Partition slabs (Ch0+565 to 0+456)",TT_Task,,"Partition Slabs (Two side)",05-Nov-2012,15-Dec-2012,40,05-Nov-2012,28-Jun-2013,235,0,195,487.50,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,2
821_RMP_B_R3_May15MP,821016530,"Partition slabs (Ch0+426 to 0+283)",TT_Task,,"Partition Slabs (Two side)",14-Jan-2013,13-Mar-2013,58,14-Jan-2013,28-Mar-2013,73,0,15,25.86,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821016540,"Partition slabs (Ch0+143 to 0+033)",TT_Task,,"Partition Slabs (Two side)",25-May-2013,09-Jul-2013,45,25-May-2013,10-Jul-2013,46,0,1,2.22,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,3
821_RMP_B_R3_May15MP,821017690,"Partition slabs (Ch0+253 to 0+143)",TT_Task,,"Partition Slabs (Two side)",02-Apr-2013,16-May-2013,44,02-Apr-2013,24-May-2013,52,0,8,18.18,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821017850,"Partition slabs (Ch0+565 to 0+605)",TT_Task,,"Partition Slabs (Two side)",04-Jan-2013,22-Jan-2013,18,04-Jan-2013,22-Sep-2013,261,0,243,1350.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,1
821_RMP_B_R3_May15MP,821012455,"Upper Partition Wall (Ch0+426 to 0+283)",TT_Task,,"Upper Partition Wall (Central)",16-Jan-2013,15-Mar-2013,58,30-Jan-2013,13-Mar-2013,42,14,-16,-27.59,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821012465,"Upper Partition Wall (Ch0+143 to 0+033)",TT_Task,,"Upper Partition Wall (Central)",29-May-2013,12-Jul-2013,44,29-May-2013,09-Jul-2013,41,0,-3,-6.82,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,5
821_RMP_B_R3_May15MP,821012450,"Upper Partition Wall (Ch0+545 to 0+456)",TT_Task,,"Upper Partition Wall (Central)",13-Nov-2012,24-Dec-2012,41,13-Nov-2012,14-May-2013,182,0,141,343.90,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,1
821_RMP_B_R3_May15MP,821017480,"Adit Upper Partition Wall formwork erection",TT_Task,,"Upper Partition Wall (Central)",19-Nov-2012,11-Dec-2012,22,01-Nov-2012,12-Nov-2012,11,-18,-11,-50.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821017700,"Upper Partition Wall (Ch0+253 to 0+143)",TT_Task,,"Upper Partition Wall (Central)",05-Apr-2013,20-May-2013,45,05-Apr-2013,28-May-2013,53,0,8,17.78,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821017940,"Upper Partition Wall (Ch0+545 to 0+605)",TT_Task,,"Upper Partition Wall (Central)",16-Jul-2013,02-Aug-2013,17,16-Jul-2013,14-Aug-2013,29,0,12,70.59,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821012790,"Adit drainage system & invert slab (Ch0+033 to 0+320)",TT_Task,,"Drainage and Invert",12-Oct-2011,23-Nov-2011,42,10-Oct-2011,09-Feb-2013,488,-2,446,1061.90,31-May-2015,31-May-2015,10-May-2016,10-May-2016,3,1
821_RMP_B_R3_May15MP,821014730,"Adit drainage system & invert slab (Ch0+320 to 0+535)",TT_Task,,"Drainage and Invert",03-Jan-2012,06-Feb-2012,34,03-Jan-2012,01-Feb-2012,29,0,-5,-14.71,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,3
821_RMP_B_R3_May15MP,821012670,"Adit drainage system & invert slab (Ch0+535 to 0+627)",TT_Task,,"Drainage and Invert",16-Jan-2012,01-Feb-2012,16,15-Jan-2012,07-Apr-2012,83,-1,67,418.75,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,2
821_RMP_B_R3_May15MP,821017510,"Adit Vault Waterproofing & support beam (Ch0+196 to 0+33)",TT_Task,,"Waterproofing",10-Oct-2012,30-Nov-2012,51,20-Oct-2012,23-Nov-2012,34,10,-17,-33.33,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821017520,"Adit Vault Waterproofing & support beam (Ch0+548 to 0+601)",TT_Task,,"Waterproofing",29-Jun-2012,20-Jul-2012,21,29-Jun-2012,15-Aug-2012,47,0,26,123.81,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821016790,"Adit Vault Waterproofing & support beam (Ch0+496 to 0+346)",TT_Task,,"Waterproofing",23-May-2012,11-Jul-2012,49,23-May-2012,28-Jun-2012,36,0,-13,-26.53,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821011980,"Adit Vault Waterproofing & support beam (Ch0+548 to 0+526.3)",TT_Task,,"Waterproofing",24-Feb-2012,16-Mar-2012,21,24-Feb-2012,29-Apr-2012,65,0,44,209.52,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,2
821_RMP_B_R3_May15MP,821011990,"Adit Vault Waterproofing & support beam (Ch0+526.3 to 0+496)",TT_Task,,"Waterproofing",30-Apr-2012,29-May-2012,29,30-Apr-2012,22-May-2012,22,0,-7,-24.14,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,2
821_RMP_B_R3_May15MP,821012060,"Adit Vault Waterproofing & support beam (Ch0+601 to 0+627)",TT_Task,,"Waterproofing",09-Jul-2013,15-Jul-2013,6,09-Jul-2012,19-Aug-2012,41,-365,35,583.33,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,2
821_RMP_B_R3_May15MP,821017490,"Adit waterproofing Gantry erection",TT_Task,,"Waterproofing",29-Feb-2012,13-Mar-2012,13,29-Feb-2012,30-Apr-2012,61,0,48,369.23,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821017500,"Adit Vault Waterproofing & support beam (Ch0+346 to 0+196)",TT_Task,,"Waterproofing",27-Jun-2012,13-Aug-2012,47,27-Jun-2012,20-Oct-2012,115,0,68,144.68,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,2
821_RMP_B_R3_May15MP,821017740,"I.S. Bay 1 (Ch0+456 to 0+426)",TT_Task,,"U-Shape Bays Type 2 (I.S. Bay 1- 3, including Partition slabs & Upper partition wall)",17-Dec-2012,29-Dec-2012,12,17-Dec-2012,20-Apr-2013,124,0,112,933.33,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821017750,"I.S. Bay 2 (Ch0+283 to 0+253)",TT_Task,,"U-Shape Bays Type 2 (I.S. Bay 1- 3, including Partition slabs & Upper partition wall)",28-Mar-2013,12-Apr-2013,15,28-Mar-2013,11-Apr-2013,14,0,-1,-6.67,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,3
821_RMP_B_R3_May15MP,821012300,"Drill & blast exc with temp support (Hammer Head)",TT_Task,,"Kwai Chung Adit - Hammer Head",26-Oct-2011,31-Oct-2011,5,26-Oct-2011,31-Oct-2011,5,0,0,0.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,4
821_RMP_B_R3_May15MP,821016500,"Drill & blast exc with temp support (Hammer Head enlarger section)",TT_Task,,"Kwai Chung Adit - Hammer Head",20-Oct-2011,22-Oct-2011,2,20-Oct-2011,25-Oct-2011,5,0,3,150.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,1
821_RMP_B_R3_May15MP,821012590,"Sump pit concreting works",TT_Task,,"Kwai Chung Adit - Pit",10-Apr-2012,07-Jun-2012,58,10-Apr-2012,30-Jun-2012,81,0,23,39.66,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,1
821_RMP_B_R3_May15MP,821012570,"Drill & blast exc with temp support (Pit)",TT_Task,,"Kwai Chung Adit - Pit",20-Feb-2012,03-Mar-2012,12,20-Feb-2012,22-Mar-2012,31,0,19,158.33,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,1
821_RMP_B_R3_May15MP,821017560,"Sump pit backfilling",TT_Task,,"Kwai Chung Adit - Pit",07-Jul-2012,13-Jul-2012,6,02-Jul-2012,07-Jul-2012,5,-5,-1,-16.67,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821017570,"Sump pit blinding concrete on top of backfill",TT_Task,,"Kwai Chung Adit - Pit",07-Jul-2012,07-Jul-2012,0,07-Jul-2012,07-Jul-2012,,0,,,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821012400,"Internal structures and Vault",TT_Task,,"Enlarged Hammer Head",16-Feb-2013,14-Jun-2013,118,16-Feb-2013,20-Mar-2013,32,0,-86,-72.88,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821015890,"Side walls prior to Adit lining",TT_Task,,"Enlarged Hammer Head",03-Dec-2012,14-Dec-2012,11,03-Dec-2012,14-Dec-2012,11,0,0,0.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,3,1
821_RMP_B_R3_May15MP,821012380,"Balance of works: Internal structures & Lining at By-pass",TT_Task,,"Reduced Hammer Head",22-May-2013,19-Jun-2013,28,22-May-2013,16-Nov-2013,178,0,150,535.71,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,2
821_RMP_B_R3_May15MP,821012370,"Side lining stage 1",TT_Task,,"Reduced Hammer Head",05-Aug-2013,31-Aug-2013,26,05-Aug-2013,12-Oct-2013,68,0,42,161.54,31-May-2015,31-May-2015,10-May-2016,10-May-2016,3,2
821_RMP_B_R3_May15MP,821012040,"Footpath & vehicular access (Ch0+33 to 0+400)",TT_Task,,"Walkway",02-Oct-2013,16-Oct-2013,14,02-Oct-2013,14-Jan-2014,104,0,90,642.86,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,1
821_RMP_B_R3_May15MP,821012290,"Footpath & vehicular access (Ch0+400 to 0+627)",TT_Task,,"Walkway",26-Sep-2013,05-Oct-2013,9,20-Sep-2013,14-Jan-2014,116,-6,107,1188.89,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,8210MSC07,"C7 (02/14, 12 Jan '14) - Complete all structures along KCVA Adit including blockwalls & partition walls",TT_FinMile,,"Milestone No.",12-Jan-2014,12-Jan-2014,0,12-Jan-2014,12-Jan-2014,,0,,,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,2
821_RMP_B_R3_May15MP,8210MSC08,"C8 (43/14, 26 Oct '14) - Complete all works in this Cost Centre",TT_FinMile,,"Milestone No.",26-Oct-2014,26-Oct-2014,0,26-Oct-2014,26-Oct-2014,,0,,,31-May-2015,31-May-2015,10-May-2016,10-May-2016,3,1
821_RMP_B_R3_May15MP,8210MSC01,"C1 (51/10, 26 Dec '10) - Complete 40% portal formation for KCVA Adit",TT_FinMile,,"Milestone No.",26-Dec-2010,26-Dec-2010,0,26-Dec-2010,26-Dec-2010,,0,,,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,2
821_RMP_B_R3_May15MP,8210MSC06,"C6 (11/13, 17 Mar '13) - Complete all ducts & structures along KCVA Adit excl. staging area & plant rm",TT_FinMile,,"Milestone No.",31-Jul-2013,31-Jul-2013,0,31-Jul-2013,31-Jul-2013,,0,,,31-May-2015,31-May-2015,10-May-2016,10-May-2016,3,2
821_RMP_B_R3_May15MP,8210MSC02,"C2 (12/11, 27 Mar '11) - Complete 20% of excavation & temp support for KCVA Adit",TT_FinMile,,"Milestone No.",30-Apr-2011,30-Apr-2011,0,30-Apr-2011,30-Apr-2011,,0,,,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,2
821_RMP_B_R3_May15MP,8210MSC03,"C3 (30/11, 31 Jul '11) - Complete 95% of excavation & temp support for KCVA Adit",TT_FinMile,,"Milestone No.",25-Sep-2011,25-Sep-2011,0,25-Sep-2011,25-Sep-2011,,0,,,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,2
821_RMP_B_R3_May15MP,8210MSC04,"C4 (34/12, 26 Aug '12) - Complete 30% of adit lining for the KCVA Adit",TT_FinMile,,"Milestone No.",30-Jun-2012,30-Jun-2012,0,30-Jun-2012,30-Jun-2012,,0,,,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,2
821_RMP_B_R3_May15MP,8210MSC05,"C5 (47/12, 25 Nov '12) - Complete 100% of adit lining for the KCVA Adit",TT_FinMile,,"Milestone No.",29-Dec-2012,29-Dec-2012,0,26-Jan-2013,26-Jan-2013,,28,,,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,2
821_RMP_B_R3_May15MP,8210MSA12,"A12 (06/15, 8  Feb '15) - Approval of operating & maintenance manuals & as-built dwgs for whole of the work",TT_FinMile,,"Milestone No.",11-Mar-2015,11-Mar-2015,0,11-Mar-2015,11-Mar-2015,,0,,,31-May-2015,31-May-2015,10-May-2016,10-May-2016,3,1
821_RMP_B_R3_May15MP,8210MSA01,"A1 (43/10, 31 Oct '10) - Approval of Programme & Plan",TT_FinMile,,"Milestone No.",31-Oct-2010,31-Oct-2010,0,31-Oct-2010,31-Oct-2010,,0,,,31-May-2015,31-May-2015,10-May-2016,10-May-2016,13,1
821_RMP_B_R3_May15MP,8210MSA02,"A2 (04/11, 30 Jan '11) - Engineer's confirmation of satisfactory implementation of Specified Plans",TT_FinMile,,"Milestone No.",30-Jan-2011,30-Jan-2011,0,30-Jan-2011,30-Jan-2011,,0,,,31-May-2015,31-May-2015,10-May-2016,10-May-2016,3,1
821_RMP_B_R3_May15MP,8210MSA03,"A3 (30/11, 31 Jul '11) - Engineer's cfm of satisfactory implem. of specified plans and programming management system",TT_FinMile,,"Milestone No.",31-Jul-2011,31-Jul-2011,0,31-Jul-2011,31-Jul-2011,,0,,,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,8210MSA04,"A4 (38/11, 25 Sep '11) - Approval of detailed interface requirements specification with the designated contractors",TT_FinMile,,"Milestone No.",25-Sep-2011,25-Sep-2011,0,25-Sep-2011,25-Sep-2011,,0,,,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,1
821_RMP_B_R3_May15MP,8210MSA05,"A5 (04/12, 29 Jan '12) - Engineer's confirm. satisfactory implement. specified plans",TT_FinMile,,"Milestone No.",29-Jan-2012,29-Jan-2012,0,29-Jan-2012,29-Jan-2012,,0,,,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,8210MSA06,"A6 (30/12, 29 Jul '12) - Engineer's cfm of satisfactory implem. of specified plans and programming management system",TT_FinMile,,"Milestone No.",29-Jul-2012,29-Jul-2012,0,29-Jul-2012,29-Jul-2012,,0,,,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,8210MSA07,"A7 (39/12, 30 Sep '12) - Approval of detailed interface req'd specification with all designated contractors",TT_FinMile,,"Milestone No.",30-Sep-2012,30-Sep-2012,0,30-Sep-2012,30-Sep-2012,,0,,,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,8210MSA08,"A8 (04/13, 27 Jan '13) - Eng's cfm of satisfactory implem. specified plans & complete 50% of superstructure of VB6",TT_FinMile,,"Milestone No.",28-Mar-2013,28-Mar-2013,0,28-Mar-2013,28-Mar-2013,,0,,,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,1
821_RMP_B_R3_May15MP,8210MSA09,"A9 (30/13, 28 Jul '13) - Eng's cfm of satisfactory implem. of specified plans & programming management system",TT_FinMile,,"Milestone No.",28-Jul-2013,28-Jul-2013,0,28-Jul-2013,28-Jul-2013,,0,,,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,8210MSA10,"A10 (04/14, 26 Jan '14) - Eng's cfm of satisfactory implem. of specified plans",TT_FinMile,,"Milestone No.",26-Jan-2014,26-Jan-2014,0,26-Jan-2014,26-Jan-2014,,0,,,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,8210MSA11,"A11 (32/14, 10 Aug '14) - Approval of draft operating & maintenance manuals & draft as-built dwgs for whole of the works",TT_FinMile,,"Milestone No.",10-Aug-2014,10-Aug-2014,0,10-Aug-2014,10-Aug-2014,,0,,,31-May-2015,31-May-2015,10-May-2016,10-May-2016,9,1
821_RMP_B_R3_May15MP,821014230,"Prepare & submit DIA (Drainage Impact Assessment)",TT_Task,,"DSD",19-Jul-2010,05-Oct-2010,78,19-Jul-2010,05-Oct-2010,78,0,0,0.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821013030,"Submission of RR to the Engineer/EPD for completion of work",TT_Task,,"Land Contamination for Site H, T and J",12-Nov-2010,25-Nov-2010,13,12-Nov-2010,18-Nov-2010,6,0,-7,-53.85,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,1
821_RMP_B_R3_May15MP,821013040,"Submission of CAR & RAP",TT_Task,,"Land Contamination for Site H, T and J",24-Aug-2010,20-Sep-2010,27,24-Aug-2010,08-Sep-2010,15,0,-12,-44.44,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,1
821_RMP_B_R3_May15MP,821013050,"Approval of CAR & RAP",TT_Task,,"Land Contamination for Site H, T and J",06-Sep-2010,19-Sep-2010,13,08-Sep-2010,04-Oct-2010,26,2,13,100.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,2
821_RMP_B_R3_May15MP,821013060,"Carry out remediation work",TT_Task,,"Land Contamination for Site H, T and J",05-Oct-2010,25-Oct-2010,20,28-Oct-2010,04-Nov-2010,7,23,-13,-65.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,2
821_RMP_B_R3_May15MP,821010770,"Submission of Quality Plan",TT_Task,,"MTRC",12-Jul-2010,06-Aug-2010,25,12-Jul-2010,04-Aug-2010,23,0,-2,-8.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821010790,"Submit as-built drawings",TT_Task,,"MTRC",01-Nov-2014,30-Nov-2014,29,01-Nov-2014,06-Feb-2015,97,0,68,234.48,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821010870,"Submission of Noise Management Plan P22.3.6",TT_Task,,"MTRC",19-Jul-2010,13-Aug-2010,25,19-Jul-2010,27-Aug-2010,39,0,14,56.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821010910,"Submission of Waste Management Plan",TT_Task,,"MTRC",04-Sep-2010,29-Sep-2010,25,04-Sep-2010,29-Sep-2010,25,0,0,0.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821011070,"Submission of Contractor Submission Schedule",TT_Task,,"MTRC",11-Aug-2010,05-Sep-2010,25,11-Aug-2010,08-Sep-2010,28,0,3,12.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821011710,"Resubmit Noise Management Plan",TT_Task,,"MTRC",07-Sep-2010,04-Oct-2010,27,07-Sep-2010,26-Oct-2010,49,0,22,81.48,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821011720,"Approve Noise Management Plan",TT_Task,,"MTRC",26-Oct-2010,22-Nov-2010,27,26-Oct-2010,02-Dec-2010,37,0,10,37.04,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821011730,"Comment Waste Management Plan",TT_Task,,"MTRC",29-Sep-2010,26-Oct-2010,27,29-Sep-2010,07-Oct-2010,8,0,-19,-70.37,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821011680,"Comment Noise Management Plan",TT_Task,,"MTRC",27-Aug-2010,23-Sep-2010,27,27-Aug-2010,07-Sep-2010,11,0,-16,-59.26,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821011750,"Resubmit Waste Management Plan",TT_Task,,"MTRC",07-Oct-2010,03-Nov-2010,27,07-Oct-2010,29-Nov-2010,53,0,26,96.30,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821011760,"Approve Waste Management Plan",TT_Task,,"MTRC",29-Sep-2010,26-Oct-2010,27,29-Nov-2010,03-Dec-2010,4,61,-23,-85.19,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821011780,"Comment water pollution control measure",TT_Task,,"MTRC",27-Aug-2010,23-Sep-2010,27,27-Aug-2010,07-Sep-2010,11,0,-16,-59.26,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821011790,"Resubmit water pollution control measure",TT_Task,,"MTRC",07-Sep-2010,04-Oct-2010,27,07-Sep-2010,26-Oct-2010,49,0,22,81.48,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821010780,"Comment Quality Plan",TT_Task,,"MTRC",04-Aug-2010,31-Aug-2010,27,04-Aug-2010,19-Aug-2010,15,0,-12,-44.44,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821010900,"Resubmit Quality Plan",TT_Task,,"MTRC",19-Aug-2010,15-Sep-2010,27,19-Aug-2010,01-Sep-2010,13,0,-14,-51.85,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821011080,"Approve Quality Plan",TT_Task,,"MTRC",01-Sep-2010,28-Sep-2010,27,01-Sep-2010,13-Sep-2010,12,0,-15,-55.56,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821011130,"Submission of Environmental Management Plan",TT_Task,,"MTRC",19-Jul-2010,13-Aug-2010,25,19-Jul-2010,27-Aug-2010,39,0,14,56.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821011140,"Comment Environmental Management Plan",TT_Task,,"MTRC",27-Aug-2010,23-Sep-2010,27,27-Aug-2010,07-Sep-2010,11,0,-16,-59.26,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821011160,"Resubmit Environmental Management Plan",TT_Task,,"MTRC",07-Sep-2010,04-Oct-2010,27,07-Sep-2010,26-Oct-2010,49,0,22,81.48,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821010165,"Approved Master/ Time Chainage Programme",TT_Task,,"MTRC",19-Oct-2010,01-Nov-2010,13,19-Oct-2010,30-Nov-2010,42,0,29,223.08,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821011290,"Approval of Contractor Submission Schedule",TT_Task,,"MTRC",08-Sep-2010,05-Oct-2010,27,08-Sep-2010,21-Sep-2010,13,0,-14,-51.85,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
